4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4243,4243,4243,4243,4243,4243,4243,4243,4243,4243,4530,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523
4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4243,4243,4243,4243,4243,4243,4243,4243,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523
4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4530,4530,4530,4530,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523
4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4530,4530,3890,3890,3890,3890,4523,4530,4530,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523
4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4530,4530,3890,3894,3895,3890,4530,4530,4530,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523
4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4363,4530,4530,3890,3934,3935,3890,4530,4363,4363,4363,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523
4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4363,4530,4530,3890,3890,3890,3890,4530,4363,4363,4363,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523
4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4363,4363,4363,4525,4526,4527,4528,4363,4363,4363,4363,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523
4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4363,4363,4363,4525,4526,4527,4528,4363,4363,4363,4363,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523
4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4363,4363,4363,4525,4526,4527,4528,4363,4363,4363,4363,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523
4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,4363,4363,4363,4525,4526,4527,4528,4363,4363,4363,4363,4523,4523,4531,4243,4243,1465,1465,1465,1465,1465
1465,1465,1465,1465,1465,4243,4243,4243,4523,4523,4523,4363,4363,4363,4525,4526,4527,4528,4363,4363,4363,4363,4523,4523,4531,4243,4243,1465,1465,1465,1465,1465
1635,1635,1635,1635,1635,4243,4243,4243,4243,4243,4243,4243,4243,4363,4525,4526,4527,4528,4363,4363,4363,4523,4523,4243,4243,4243,4243,1635,1635,1635,1635,1635
1595,1596,1595,1594,1596,1635,1635,4243,4243,4243,4243,4243,4243,4243,4243,4446,4447,4243,4243,4243,4243,4243,4243,4243,1635,1637,1638,1594,1595,1635,1594,1595
1522,1637,1595,1638,1636,1522,1522,4243,4243,4243,4243,4243,4243,4243,4243,4446,4447,4243,4243,4243,4243,4243,4243,4243,1522,1522,1522,1634,1637,1595,1638,1522
1635,1635,1465,1465,1636,1635,1635,4243,4243,4243,4243,4243,4243,4243,4243,4446,4447,4243,4243,1635,1635,1635,1635,4243,4243,1635,1635,1634,1635,1635,1635,1635
1465,1597,1598,1465,1637,1595,1596,1595,1594,1595,1596,1595,1594,1595,1635,1635,1635,1635,1595,1596,1595,1594,1595,1596,1595,1594,1595,1638,1465,1465,1465,1465
1465,1637,1638,1465,1465,1522,1637,1595,1638,1522,1637,1595,1638,1522,1505,1505,1505,1505,1522,1637,1595,1638,1522,1637,1595,1638,1522,1465,1465,1465,1465,1465
1465,1465,1465,1465,1465,1465,1465,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1465,1465,1465,1465,1465,1465,1465
1465,1465,1465,1465,1465,1465,1466,1550,1550,1550,1423,1423,1550,1550,1550,1423,1423,1423,1423,1550,1423,1550,1423,1423,1550,1464,1465,1597,1598,1465,1465,1465
1465,1465,1597,1598,1465,1465,1466,1423,1550,1423,1550,1550,1423,1550,1423,1423,1423,1423,1550,1423,1550,1550,1550,1423,1550,1464,1465,1637,1638,1465,1465,1465
1465,1465,1637,1638,1465,1465,1466,1423,1423,1550,1550,1550,1423,1550,1423,1550,1550,1423,1550,1550,1423,1550,1423,1550,1550,1464,1465,1465,1465,1465,1465,1465
1465,1465,1465,1465,1465,1465,1467,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1468,1465,1465,1465,1465,1465,1465
1465,1465,1465,1465,1465,1465,1465,1635,1635,1635,1635,1597,1598,1635,1635,1635,1635,1635,1635,1635,1635,1597,1598,1635,1635,1465,1465,1465,1465,1465,1465,1465
1635,1635,1635,1635,1635,1597,1598,1635,1635,1635,1635,1637,1638,1635,1635,1635,1635,1635,1635,1635,1635,1637,1638,1635,1635,1635,1635,1635,1635,1597,1598,1635
